Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA single nuclei brain specificity"	"RNA single nuclei brain distribution"	"RNA single nuclei brain specificity score"	"RNA single nuclei brain specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Cancer prognostics - Bladder Urothelial Carcinoma (TCGA)"	"Cancer prognostics - Breast Invasive Carcinoma (TCGA)"	"Cancer prognostics - Breast Invasive Carcinoma (validation)"	"Cancer prognostics - Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA)"	"Cancer prognostics - Colon Adenocarcinoma (TCGA)"	"Cancer prognostics - Colon Adenocarcinoma (validation)"	"Cancer prognostics - Glioblastoma Multiforme (TCGA)"	"Cancer prognostics - Glioblastoma Multiforme (validation)"	"Cancer prognostics - Head and Neck Squamous Cell Carcinoma (TCGA)"	"Cancer prognostics - Kidney Chromophobe (TCGA)"	"Cancer prognostics - Kidney Renal Clear Cell Carcinoma (TCGA)"	"Cancer prognostics - Kidney Renal Clear Cell Carcinoma (validation)"	"Cancer prognostics - Kidney Renal Papillary Cell Carcinoma (TCGA)"	"Cancer prognostics - Liver Hepatocellular Carcinoma (TCGA)"	"Cancer prognostics - Liver Hepatocellular Carcinoma (validation)"	"Cancer prognostics - Lung Adenocarcinoma (TCGA)"	"Cancer prognostics - Lung Adenocarcinoma (validation)"	"Cancer prognostics - Lung Squamous Cell Carcinoma (TCGA)"	"Cancer prognostics - Lung Squamous Cell Carcinoma (validation)"	"Cancer prognostics - Ovary Serous Cystadenocarcinoma (TCGA)"	"Cancer prognostics - Ovary Serous Cystadenocarcinoma (validation)"	"Cancer prognostics - Pancreatic Adenocarcinoma (TCGA)"	"Cancer prognostics - Pancreatic Adenocarcinoma (validation)"	"Cancer prognostics - Prostate Adenocarcinoma (TCGA)"	"Cancer prognostics - Rectum Adenocarcinoma (TCGA)"	"Cancer prognostics - Rectum Adenocarcinoma (validation)"	"Cancer prognostics - Skin Cuteneous Melanoma (TCGA)"	"Cancer prognostics - Stomach Adenocarcinoma (TCGA)"	"Cancer prognostics - Testicular Germ Cell Tumor (TCGA)"	"Cancer prognostics - Thyroid Carcinoma (TCGA)"	"Cancer prognostics - Uterine Corpus Endometrial Carcinoma (TCGA)"
CSTA	"STF1, STFA"	ENSG00000121552	"Cystatin A"	P01040	3	122325248-122341969	"Cancer-related genes, Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins"	"Cell adhesion"	"Protease inhibitor, Thiol protease inhibitor"	"Cancer-related genes, Ichthyosis"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"esophagus: 5747.2;vagina: 1797.2"	"Cell type enhanced"	"Detected in many"		"Basal keratinocytes: 1673.9;Basal respiratory cells: 2164.0;Squamous epithelial cells: 3618.5;Suprabasal keratinocytes: 10175.1"	"Group enriched"	"Detected in some"	5	"central nervous system macrophage: 1.0;leukocyte: 2.7"	"Cancer enhanced"	"Detected in all"		"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA): 666.9;Head and Neck Squamous Cell Carcinoma (TCGA): 1090.0"	"Low region specificity"	"Detected in some"			"Group enriched"	"Detected in many"	19	"classical monocyte: 516.2;intermediate monocyte: 269.6;myeloid DC: 383.7;neutrophil: 246.8;non-classical monocyte: 162.5"	"Group enriched"	"Detected in all"	193	"dendritic cells: 383.7;granulocytes: 246.8;monocytes: 516.2"	"Cancer enhanced"	"Detected in many"		"cervical cancer: 157.7;head and neck cancer: 297.3"	"Adipose subcutaneous - Adipocytes (Subcutaneous), Minor Salivary Gland - Minor salivary gland basal cells, Skin - Keratinocyte (other)"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"CAB000469, HPA001031, CAB047315"	Enhanced		Approved	Nucleoplasm,Cytosol			No	No		15000000	"Cluster 38: Monocytes & Neutrophils - Degranulation"	"Cluster 29: Squamous epithelium - Innate immune response"	"Cluster 20: Macrophages & Microglia - Immune response"	"Cluster 53: Squamous epithelial cells - Keratinization"	"Cluster 59: Suprabasal keratinocytes - Cornification"	24	"Nucleoplasm, Cytosol"		"CAB000469: , CAB047315: , HPA001031: AB_1078610"	"unprognostic (4.78e-1)"	"unprognostic (4.94e-3)"	"unprognostic (2.48e-1)"	"unprognostic (9.20e-2)"	"unprognostic (1.97e-1)"	"unprognostic (1.46e-1)"	"unprognostic (4.82e-4)"	"unprognostic (4.74e-2)"	"unprognostic (5.57e-4)"	"unprognostic (7.72e-2)"	"unprognostic (2.88e-3)"	"unprognostic (1.45e-1)"	"unprognostic (1.30e-1)"	"unprognostic (2.75e-1)"	"unprognostic (1.82e-1)"	"unprognostic (1.19e-1)"	"unprognostic (9.14e-2)"	"unprognostic (1.54e-3)"	"unprognostic (1.13e-1)"	"unprognostic (4.30e-2)"	"unprognostic (2.27e-2)"	"unprognostic (6.94e-2)"	"unprognostic (1.48e-2)"	"unprognostic (1.74e-1)"	"unprognostic (1.81e-1)"	"unprognostic (1.06e-1)"	"unprognostic (9.08e-2)"	"unprognostic (1.10e-1)"	"unprognostic (4.25e-2)"	"unprognostic (1.06e-2)"	"unprognostic (4.30e-2)"
CYP4F22	FLJ39501	ENSG00000171954	"Cytochrome P450 family 4 subfamily F member 22"	Q6NT55	19	15508525-15552317	"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted membrane proteins"	"Lipid metabolism"	"Monooxygenase, Oxidoreductase"	Ichthyosis	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"esophagus: 18.3;skin 1: 56.8;vagina: 22.1"	"Cell type enhanced"	"Detected in some"		"Basal prostatic cells: 53.8;Breast glandular cells: 8.5;monocytes: 8.9;Prostatic glandular cells: 11.1;Suprabasal keratinocytes: 31.2"	"Cell type enriched"	"Detected in some"	5	"leukocyte: 8.4"	"Group enriched"	"Detected in many"	6	"Bladder Urothelial Carcinoma (TCGA): 14.3;Breast Invasive Carcinoma (TCGA): 6.0;Head and Neck Squamous Cell Carcinoma (TCGA): 6.8;Liver Hepatocellular Carcinoma (TCGA): 9.4;Skin Cuteneous Melanoma (TCGA): 5.7"	"Not detected"	"Not detected"			"Group enriched"	"Detected in many"	5	"intermediate monocyte: 6.1;MAIT T-cell: 4.3;non-classical monocyte: 14.2"	"Group enriched"	"Detected in many"	8	"monocytes: 14.2;T-cells: 4.3"	"Cancer enriched"	"Detected in some"	31	"Bone cancer: 42.8"	"Lung - T-cells, Skin - Keratinocyte (granular), Testis - Spermatogonia"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			HPA058960	Uncertain						NA	NA			"Cluster 37: Monocytes & Neutrophils - Innate immune response"	"Cluster 13: Skin - Cornification"		"Cluster 12: Bone cancer - Neuronal signaling"	"Cluster 3: Basal prostatic cells - Lipid metabolism"	11			"HPA058960: AB_2683862"	"unprognostic (1.28e-3)"	"unprognostic (3.86e-3)"	"unprognostic (1.12e-2)"	"unprognostic (4.95e-2)"					"unprognostic (1.34e-1)"					"unprognostic (1.66e-1)"	"unprognostic (1.95e-2)"												"unprognostic (1.75e-1)"		"unprognostic (1.67e-1)"		
DEFB103A	"DEFB-3, DEFB103, DEFB3, HBD-3, HBD3, HBP-3, HBP3"	ENSG00000176797	"Defensin beta 103A"	P81534	8	7881392-7882663	"Predicted secreted proteins, Transporters"		"Antibiotic, Antimicrobial, Defensin"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"lymphoid tissue: 7.4;salivary gland: 3.1;vagina: 3.2"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Cancer enriched"	"Detected in some"	9	"Head and Neck Squamous Cell Carcinoma (TCGA): 90.5"	"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in some"		"Bile duct cancer: 2.0"															"Secreted in other tissues"	Defense	NA	NA				"Cluster 29: Squamous epithelium - Innate immune response"		"Cluster 53: Squamous epithelial cells - Keratinization"		9							"unprognostic (2.78e-1)"					"unprognostic (3.38e-2)"			"unprognostic (8.86e-2)"						"unprognostic (7.73e-2)"	"unprognostic (2.92e-1)"								"unprognostic (1.88e-1)"				
DSC2	"CDHF2, DSC3"	ENSG00000134755	"Desmocollin 2"	Q02487	18	31058840-31102522	"Disease related genes, Human disease related genes, Plasma proteins, Predicted membrane proteins"	"Cell adhesion"		"Cardiomyopathy, Disease variant"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"esophagus: 165.7;vagina: 94.4"	"Cell type enhanced"	"Detected in many"		"Basal keratinocytes: 467.2;Distal enterocytes: 308.6;Squamous epithelial cells: 821.6;Suprabasal keratinocytes: 1501.7"	"Cell type enhanced"	"Detected in many"		"central nervous system macrophage: 26.9"	"Cancer enhanced"	"Detected in all"		"Head and Neck Squamous Cell Carcinoma (TCGA): 121.1"	"Low region specificity"	"Detected in all"			"Group enriched"	"Detected in some"	9	"eosinophil: 29.9;neutrophil: 8.4"	"Lineage enriched"	"Detected in many"	14	"granulocytes: 29.9"	"Low cancer specificity"	"Detected in many"			"Prostate - Prostate glandular cells, Skin - Outer root sheath cells, Stomach - Gastric mucous cells"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in all"			"HPA011911, HPA012615"	Enhanced		Supported	"Endoplasmic reticulum,Plasma membrane"			NA	NA		24000000	"Cluster 36: Eosinophils - Protein ubiquitination"	"Cluster 75: Epithelium - Extracellular exosomes"	"Cluster 39: Astrocytes - Mixed function"	"Cluster 53: Squamous epithelial cells - Keratinization"	"Cluster 59: Suprabasal keratinocytes - Cornification"	9	"Plasma membrane"	"Endoplasmic reticulum"	"HPA011911: AB_1847618, HPA012615: AB_1847619"	"unprognostic (2.31e-2)"	"unprognostic (3.56e-2)"	"unprognostic (2.28e-1)"	"unprognostic (1.73e-1)"	"unprognostic (8.02e-4)"	"unprognostic (2.92e-4)"	"unprognostic (1.80e-2)"	"unprognostic (2.14e-1)"	"unprognostic (4.74e-2)"	"unprognostic (5.59e-2)"	"unprognostic (1.34e-4)"	"unprognostic (1.17e-2)"	"unprognostic (7.92e-3)"	"unprognostic (5.18e-3)"	"unprognostic (1.33e-3)"	"unprognostic (1.12e-4)"	"unprognostic (1.68e-2)"	"unprognostic (1.13e-1)"	"unprognostic (2.50e-1)"	"unprognostic (1.60e-1)"	"unprognostic (1.96e-1)"	"unprognostic (2.75e-3)"	"unprognostic (6.88e-3)"	"unprognostic (2.09e-1)"	"unprognostic (1.29e-1)"	"unprognostic (5.20e-2)"	"unprognostic (6.48e-2)"	"unprognostic (3.78e-1)"	"unprognostic (1.09e-1)"	"unprognostic (1.43e-1)"	"unprognostic (1.18e-1)"
DSG3	CDHF6	ENSG00000134757	"Desmoglein 3"	P32926	18	31447741-31478702	"Disease related genes, Plasma proteins, Predicted membrane proteins"	"Cell adhesion"			"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"esophagus: 305.1;vagina: 115.5"	"Group enriched"	"Detected in many"	6	"Basal keratinocytes: 371.0;Basal squamous epithelial cells: 565.8;Squamous epithelial cells: 1093.0;Suprabasal keratinocytes: 703.4"	"Group enriched"	"Detected in some"	5	"hippocampal CA1-3: 1.1;upper-layer intratelencephalic: 1.7"	"Group enriched"	"Detected in many"	4	"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA): 128.2;Head and Neck Squamous Cell Carcinoma (TCGA): 213.4;Lung Squamous Cell Carcinoma (TCGA): 80.7"	"Not detected"	"Not detected"			"Immune cell enriched"	"Detected in single"	53	"basophil: 8.1"	"Lineage enriched"	"Detected in single"	82	"granulocytes: 8.1"	"Cancer enhanced"	"Detected in many"		"Esophageal cancer: 39.7;Gallbladder cancer: 47.1;head and neck cancer: 72.0"	"Prostate - Urothelial cells"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in some"			"HPA046864, HPA056863, CAB069880"	Enhanced						NA	NA		100000	"Cluster 46: Basophils - Proteolysis"	"Cluster 29: Squamous epithelium - Innate immune response"		"Cluster 53: Squamous epithelial cells - Keratinization"	"Cluster 12: Squamous epithelial cells - Keratinization"	13			"CAB069880: AB_2093604, HPA046864: AB_2679846, HPA056863: AB_2683260"	"unprognostic (9.91e-2)"	"unprognostic (8.48e-3)"	"unprognostic (1.93e-1)"	"unprognostic (2.29e-1)"	"unprognostic (4.18e-2)"	"unprognostic (8.27e-2)"			"unprognostic (8.45e-3)"						"unprognostic (3.00e-1)"			"unprognostic (1.44e-2)"	"unprognostic (3.19e-1)"			"unprognostic (2.17e-5)"	"unprognostic (7.78e-3)"		"unprognostic (2.99e-1)"	"unprognostic (1.36e-1)"	"unprognostic (1.20e-1)"	"unprognostic (1.14e-1)"			"unprognostic (1.01e-1)"
EDN2	ET2	ENSG00000127129	"Endothelin 2"	P20800	1	41478775-41484683	"Predicted secreted proteins"		"Vasoactive, Vasoconstrictor"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"cervix: 25.4;esophagus: 20.2;vagina: 31.7"	"Cell type enhanced"	"Detected in many"		"Basal respiratory cells: 143.6;Club cells: 135.7;Collecting duct cells: 72.0;Ionocytes: 104.2;Proximal enterocytes: 83.1;Secretory cells: 57.5"	"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in many"		"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA): 37.6"	"Region enriched"	"Detected in single"	7	"choroid plexus: 2.2"	"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in many"		"Kidney cancer: 30.6;Uterine cancer: 24.8"	"Minor Salivary Gland - Minor salivary gland basal cells"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in all"			HPA028459	Uncertain		Approved	Cytosol	"Secreted to blood"	Other	NA	NA				"Cluster 27: Squamous epithelium - Keratinization"	"Cluster 36: Choroid plexus - Mixed function"	"Cluster 15: Kidney cancer - Membrane components"	"Cluster 35: Respiratory epithelial cells - Unknown function"		Cytosol		"HPA028459: AB_10602490"	"unprognostic (2.99e-1)"	"unprognostic (1.43e-1)"	"unprognostic (3.62e-1)"	"unprognostic (6.43e-2)"					"unprognostic (2.44e-1)"		"unprognostic (1.96e-5)"	"unprognostic (1.19e-3)"	"unprognostic (2.11e-3)"			"unprognostic (1.31e-1)"	"unprognostic (8.24e-3)"	"unprognostic (1.90e-2)"	"unprognostic (1.44e-1)"	"unprognostic (5.70e-2)"	"unprognostic (5.87e-2)"	"unprognostic (6.22e-4)"		"unprognostic (1.29e-2)"				"unprognostic (8.34e-2)"			"unprognostic (5.95e-2)"
EDN3	ET3	ENSG00000124205	"Endothelin 3"	P14138	20	59300443-59325992	"Disease related genes, Human disease related genes, Predicted intracellular proteins, Predicted secreted proteins"		"Vasoactive, Vasoconstrictor"	"Deafness, Disease variant, Hirschsprung disease, Waardenburg syndrome"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"cervix: 51.7;salivary gland: 66.3;vagina: 103.3"	"Cell type enhanced"	"Detected in some"		"Basal squamous epithelial cells: 86.4;Distal enterocytes: 72.0;Paneth cells: 69.9;Proximal enterocytes: 91.7;Squamous epithelial cells: 64.0"	"Group enriched"	"Detected in some"	11	"endothelial cell: 95.4;fibroblast: 146.8"	"Cancer enhanced"	"Detected in many"		"Pancreatic Adenocarcinoma (TCGA): 14.5"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in some"		"Rhabdoid: 19.1;Uterine cancer: 25.7"	"Pancreas - Alpha cells, Pancreas - Beta cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"								"Secreted to blood"	Other	NA	NA	30900			"Cluster 75: Epithelium - Extracellular exosomes"	"Cluster 19: Astrocytes - Mixed function"	"Cluster 65: Non-specific - Unknown function"	"Cluster 5: Enterocytes - Absorption"	52					"unprognostic (9.43e-3)"	"unprognostic (9.80e-2)"	"unprognostic (1.83e-1)"	"unprognostic (5.40e-2)"	"unprognostic (3.38e-1)"	"unprognostic (1.67e-4)"											"unprognostic (5.84e-2)"		"unprognostic (1.79e-1)"		"unprognostic (1.48e-2)"	"unprognostic (5.64e-2)"	"unprognostic (1.63e-2)"	"unprognostic (2.07e-1)"	"unprognostic (3.27e-1)"	"unprognostic (1.73e-1)"	"unprognostic (5.15e-2)"	"unprognostic (1.23e-1)"	"unprognostic (1.96e-2)"	"unprognostic (2.28e-3)"
EMP1	"CL-20, TMP"	ENSG00000134531	"Epithelial membrane protein 1"	P54849	12	13196723-13219941	"Predicted intracellular proteins, Predicted membrane proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"esophagus: 2191.8;vagina: 794.5"	"Cell type enhanced"	"Detected in many"		"Adipocytes: 800.2;Basal keratinocytes: 628.4;Endothelial cells: 556.8;Lymphatic endothelial cells: 1185.5;Squamous epithelial cells: 923.7;Suprabasal keratinocytes: 1142.5"	"Cell type enhanced"	"Detected in many"		"endothelial cell: 133.1;fibroblast: 80.4"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Immune cell enriched"	"Detected in single"	7	"myeloid DC: 3.5"	"Lineage enriched"	"Detected in single"	13	"dendritic cells: 3.5"	"Cancer enhanced"	"Detected in all"		"Rhabdoid: 589.7"	"Breast - Endothelial cells, Kidney - Endothelial cells, Spleen - Fibroblast_2"	"Low region specificity"	"Detected in all"			"Group enriched"	"Detected in many"	5	"midbrain: 5.9;spinal cord: 21.0"	HPA046912			Approved	Vesicles			NA	NA			"Cluster 2: Dendritic cells - Unknown function"	"Cluster 29: Squamous epithelium - Innate immune response"	"Cluster 39: Astrocytes - Mixed function"	"Cluster 5: Rhabdoid - Unknown function"	"Cluster 41: Adipocytes & Endothelial cells - Mixed function"	55	Vesicles		"HPA046912: "	"unprognostic (1.07e-1)"	"unprognostic (1.42e-2)"	"unprognostic (3.52e-1)"	"unprognostic (2.31e-1)"	"unprognostic (2.16e-1)"	"unprognostic (2.02e-1)"	"unprognostic (2.22e-1)"	"unprognostic (1.50e-3)"	"unprognostic (3.62e-1)"	"unprognostic (2.67e-1)"	"unprognostic (8.35e-3)"	"unprognostic (6.10e-5)"	"unprognostic (2.18e-1)"	"unprognostic (9.44e-3)"	"unprognostic (1.14e-2)"	"unprognostic (2.95e-2)"	"unprognostic (2.59e-4)"	"unprognostic (7.19e-2)"	"unprognostic (8.83e-2)"	"unprognostic (2.13e-5)"	"unprognostic (2.19e-1)"	"unprognostic (9.74e-5)"	"unprognostic (1.56e-2)"	"unprognostic (3.14e-1)"	"unprognostic (9.94e-2)"	"unprognostic (1.22e-4)"	"unprognostic (1.31e-2)"	"unprognostic (2.86e-2)"	"unprognostic (4.64e-2)"	"unprognostic (1.27e-1)"	"unprognostic (3.07e-2)"
ENDOU	"P11, PP11, PRSS26"	ENSG00000111405	"Endonuclease, poly(U) specific"	P21128	12	47709734-47725567	"Predicted secreted proteins"		"Endonuclease, Hydrolase, Lyase, Nuclease, RNA-binding"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"esophagus: 80.5;vagina: 30.0"	"Group enriched"	"Detected in some"	10	"Suprabasal keratinocytes: 93.2;Syncytiotrophoblasts: 65.2"	"Cell type enhanced"	"Detected in some"		"astrocyte: 3.4;committed oligodendrocyte precursor: 2.1"	"Cancer enhanced"	"Detected in some"		"Head and Neck Squamous Cell Carcinoma (TCGA): 4.2"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in some"		"testis cancer: 4.3"		"Low region specificity"	"Detected in many"			"Low region specificity"	"Detected in many"			"HPA012388, HPA067448"	Enhanced				"Secreted in other tissues"	Enzyme	NA	NA		6100		"Cluster 29: Squamous epithelium - Innate immune response"	"Cluster 19: Astrocytes - Mixed function"	"Cluster 15: Kidney cancer - Membrane components"	"Cluster 59: Suprabasal keratinocytes - Cornification"				"HPA012388: AB_1854860, HPA067448: AB_2685843"			"unprognostic (4.38e-2)"	"unprognostic (5.41e-2)"					"unprognostic (1.74e-3)"												"unprognostic (1.82e-1)"						"unprognostic (5.55e-2)"				"unprognostic (9.08e-2)"
EPHX3	"ABHD9, FLJ22408"	ENSG00000105131	"Epoxide hydrolase 3"	Q9H6B9	19	15226919-15233435	"Enzymes, Predicted intracellular proteins"	"Lipid metabolism"	Hydrolase		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"esophagus: 67.0;skin 1: 74.1;vagina: 35.5"	"Cell type enhanced"	"Detected in many"		"Basal respiratory cells: 14.8;Club cells: 18.4;Ionocytes: 14.4;Serous glandular cells: 13.3;Squamous epithelial cells: 37.2;Suprabasal keratinocytes: 67.7"	"Group enriched"	"Detected in some"	4	"pericyte: 7.0;vascular associated smooth muscle cell: 2.1"	"Cancer enhanced"	"Detected in many"		"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA): 44.6"	"Not detected"	"Not detected"			"Immune cell enhanced"	"Detected in some"		"intermediate monocyte: 1.9;non-classical monocyte: 2.4"	"Group enriched"	"Detected in many"	19	"dendritic cells: 1.3;monocytes: 2.4"	"Cancer enhanced"	"Detected in some"		"Bile duct cancer: 5.7;testis cancer: 3.1"	"Prostate - Urothelial cells, Spleen - Macrophages"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in all"			HPA012842	Uncertain		Approved	Nucleoplasm			NA	NA			"Cluster 10: Non-specific - Membrane trafficking"	"Cluster 27: Squamous epithelium - Keratinization"		"Cluster 53: Squamous epithelial cells - Keratinization"	"Cluster 59: Suprabasal keratinocytes - Cornification"	1	Nucleoplasm		"HPA012842: AB_10601648"	"unprognostic (1.04e-1)"	"unprognostic (2.79e-1)"	"unprognostic (3.27e-2)"	"unprognostic (1.87e-2)"					"unprognostic (2.81e-5)"	"unprognostic (9.08e-2)"	"unprognostic (2.57e-1)"	"unprognostic (5.78e-2)"	"unprognostic (9.13e-3)"			"unprognostic (6.27e-2)"	"unprognostic (8.72e-2)"	"unprognostic (1.55e-1)"	"unprognostic (7.68e-2)"	"unprognostic (5.74e-2)"	"unprognostic (2.61e-3)"	"unprognostic (3.13e-2)"	"unprognostic (3.75e-1)"				"unprognostic (2.02e-1)"	"unprognostic (2.46e-2)"	"unprognostic (3.41e-1)"	"unprognostic (4.59e-2)"	"unprognostic (1.00e-1)"
EVPL	EVPK	ENSG00000167880	Envoplakin	Q92817	17	76004502-76027306	"Predicted intracellular proteins"	Keratinization			"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"esophagus: 273.3;skin 1: 142.9;vagina: 98.9"	"Cell type enhanced"	"Detected in many"		"Alveolar cells type 1: 42.4;Basal keratinocytes: 39.8;Squamous epithelial cells: 102.7;Suprabasal keratinocytes: 172.8"	"Group enriched"	"Detected in some"	6	"choroid plexus epithelial cell: 2.6;lower rhombic lip: 4.1"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in many"			"Adipose subcutaneous - Mast cells, Adipose visceral - Mesothelial cells, Skin - Keratinocyte (other)"	"Low region specificity"	"Detected in many"			"Region enhanced"	"Detected in single"		"spinal cord: 1.4"	"CAB002220, HPA053969"	Enhanced		Supported	"Intermediate filaments,Cytosol"			NA	NA		52000		"Cluster 27: Squamous epithelium - Keratinization"	"Cluster 49: Hindbrain - Mixed function"	"Cluster 53: Squamous epithelial cells - Keratinization"	"Cluster 59: Suprabasal keratinocytes - Cornification"	20	"Intermediate filaments"	Cytosol	"CAB002220: AB_563701, HPA053969: AB_2682326"	"unprognostic (1.63e-2)"	"unprognostic (1.11e-1)"	"unprognostic (5.63e-2)"	"unprognostic (1.74e-1)"	"unprognostic (1.68e-1)"	"unprognostic (5.49e-2)"			"unprognostic (1.11e-2)"	"unprognostic (1.41e-1)"	"unprognostic (5.27e-3)"	"unprognostic (1.20e-1)"	"unprognostic (5.22e-2)"	"unprognostic (1.19e-1)"	"unprognostic (2.64e-3)"	"unprognostic (1.74e-1)"	"unprognostic (1.20e-1)"	"unprognostic (1.17e-1)"	"unprognostic (8.19e-2)"	"unprognostic (1.12e-1)"	"unprognostic (4.86e-3)"	"unprognostic (1.15e-2)"	"unprognostic (3.39e-1)"	"unprognostic (2.58e-2)"	"unprognostic (9.37e-2)"	"unprognostic (7.10e-2)"	"unprognostic (1.94e-1)"	"unprognostic (2.07e-1)"	"unprognostic (6.38e-2)"	"unprognostic (1.13e-1)"	"unprognostic (6.63e-2)"
